example_id,sentence,tokens,ner_tags,source,num_tokens,num_locations
2521,Traveling from South Andaman to Mumbai is easy.,"['Traveling', 'from', 'South', 'Andaman', 'to', 'Mumbai', 'is', 'easy.']","[0, 0, 1, 2, 0, 0, 0, 0]",generated,8,1
2522,Traditional dance of ARUNACHAL PRADESH is popular.,"['Traditional', 'dance', 'of', 'ARUNACHAL', 'PRADESH', 'is', 'popular.']","[0, 0, 0, 1, 2, 0, 0]",generated,7,1
2523,"ZDF said Germany imported 47,600 sheep from Britain last year , nearly half of total imports .","['ZDF', 'said', 'Germany', 'imported', '47,600', 'sheep', 'from', 'Britain', 'last', 'year', ',', 'nearly', 'half', 'of', 'total', 'imports', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_conll,17,0
2524,Traveling from Lower Siang to Mumbai is easy.,"['Traveling', 'from', 'Lower', 'Siang', 'to', 'Mumbai', 'is', 'easy.']","[0, 0, 1, 2, 0, 0, 0, 0]",generated,8,1
2525,I am going to Kamrup.,"['I', 'am', 'going', 'to', 'Kamrup.']","[0, 0, 0, 0, 0]",generated,5,0
2526,I am going to Agar Malwa.,"['I', 'am', 'going', 'to', 'Agar', 'Malwa.']","[0, 0, 0, 0, 0, 0]",generated,6,0
2527,The Unakoti municipal corporation announced new rules.,"['The', 'Unakoti', 'municipal', 'corporation', 'announced', 'new', 'rules.']","[0, 1, 0, 0, 0, 0, 0]",generated,7,1
2528,Traditional dance of Bharuch is popular.,"['Traditional', 'dance', 'of', 'Bharuch', 'is', 'popular.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2529,Educational institutions in Shivpuri are top-rated.,"['Educational', 'institutions', 'in', 'Shivpuri', 'are', 'top-rated.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2530,The river flows through Solapur.,"['The', 'river', 'flows', 'through', 'Solapur.']","[0, 0, 0, 0, 0]",generated,5,0
2531,The earthquake affected Koraput region.,"['The', 'earthquake', 'affected', 'Koraput', 'region.']","[0, 0, 0, 1, 0]",generated,5,1
2532,"In Monday 's trial , Ramda is facing charges of being an accomplice to at least three bombings on the Gwalior subway , including the July 25 , 1995 attack that killed eight people and injured more than 150 .","['In', 'Monday', ""'s"", 'trial', ',', 'Ramda', 'is', 'facing', 'charges', 'of', 'being', 'an', 'accomplice', 'to', 'at', 'least', 'three', 'bombings', 'on', 'the', 'Gwalior', 'subway', ',', 'including', 'the', 'July', '25', ',', '1995', 'attack', 'that', 'killed', 'eight', 'people', 'and', 'injured', 'more', 'than', '150', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",enhanced,40,1
2533,Jabalpur mein bahut garmi hai.,"['Jabalpur', 'mein', 'bahut', 'garmi', 'hai.']","[1, 0, 0, 0, 0]",generated,5,1
2534,MGT / UND 5 BP SELL CONC 5 BP PRAECIP =,"['MGT', '/', 'UND', '5', 'BP', 'SELL', 'CONC', '5', 'BP', 'PRAECIP', '=']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_conll,11,0
2535,The company expanded to Virudhunagar.,"['The', 'company', 'expanded', 'to', 'Virudhunagar.']","[0, 0, 0, 0, 0]",generated,5,0
2536,Temperature in Unakoti reached 45 degrees.,"['Temperature', 'in', 'Unakoti', 'reached', '45', 'degrees.']","[0, 0, 1, 0, 0, 0]",generated,6,1
2537,WHO says they are receiving treatment and are in stable condition .,"['WHO', 'says', 'they', 'are', 'receiving', 'treatment', 'and', 'are', 'in', 'stable', 'condition', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_hindi,12,0
2538,"-- Dimitris Kontogiannis , Athens Newsroom +301 3311812-4","['--', 'Dimitris', 'Kontogiannis', ',', 'Athens', 'Newsroom', '+301', '3311812-4']","[0, 0, 0, 0, 0, 0, 0, 0]",original_conll,8,0
2539,"At Colchester : Gloucestershire 280 ( J. Russell 63 , A. Symonds","['At', 'Colchester', ':', 'Gloucestershire', '280', '(', 'J.', 'Russell', '63', ',', 'A.', 'Symonds']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_conll,12,0
2540,Main Khandwa (East Nimar) ja raha hun.,"['Main', 'Khandwa', '(East', 'Nimar)', 'ja', 'raha', 'hun.']","[0, 1, 2, 2, 0, 0, 0]",generated,7,1
2541,My family is from Rayagada.,"['My', 'family', 'is', 'from', 'Rayagada.']","[0, 0, 0, 0, 0]",generated,5,0
2542,The route between Delhi and Churachandpur is scenic.,"['The', 'route', 'between', 'Delhi', 'and', 'Churachandpur', 'is', 'scenic.']","[0, 0, 0, 0, 0, 1, 0, 0]",generated,8,1
2543,Amritsar ki yatra sundar thi.,"['Amritsar', 'ki', 'yatra', 'sundar', 'thi.']","[1, 0, 0, 0, 0]",generated,5,1
2544,Monsoon arrived early in Paschim Medinipur.,"['Monsoon', 'arrived', 'early', 'in', 'Paschim', 'Medinipur.']","[0, 0, 0, 0, 0, 0]",generated,6,0
2545,The train from Bemetara arrived late.,"['The', 'train', 'from', 'Bemetara', 'arrived', 'late.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2546,Educational institutions in Surguja are top-rated.,"['Educational', 'institutions', 'in', 'Surguja', 'are', 'top-rated.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2547,1996-08-22,['1996-08-22'],[0],original_conll,1,0
2548,Trade between Lalitpur and Chennai increased.,"['Trade', 'between', 'Lalitpur', 'and', 'Chennai', 'increased.']","[0, 0, 1, 0, 0, 0]",generated,6,1
2549,Kishtwar ki yatra sundar thi.,"['Kishtwar', 'ki', 'yatra', 'sundar', 'thi.']","[1, 0, 0, 0, 0]",generated,5,1
2550,Connecting Washim with Bangalore by train.,"['Connecting', 'Washim', 'with', 'Bangalore', 'by', 'train.']","[0, 1, 0, 0, 0, 0]",generated,6,1
2551,The protest comes on the eve of the annual conference of Britain 's ruling Labor Party in the southern English seaside resort of Brighton .,"['The', 'protest', 'comes', 'on', 'the', 'eve', 'of', 'the', 'annual', 'conference', 'of', 'Britain', ""'s"", 'ruling', 'Labor', 'Party', 'in', 'the', 'southern', 'English', 'seaside', 'resort', 'of', 'Brighton', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",original_hindi,25,2
2552,Main Bharatpur ja raha hun.,"['Main', 'Bharatpur', 'ja', 'raha', 'hun.']","[0, 1, 0, 0, 0]",generated,5,1
2553,Weather in Tirunelveli is pleasant today.,"['Weather', 'in', 'Tirunelveli', 'is', 'pleasant', 'today.']","[0, 0, 1, 0, 0, 0]",generated,6,1
2554,"Consultations should be held to set the time and format of the talks , the official Xinhua news agency quoted Tang Shubei , executive vice chairman of the Association for Relations Across the Taiwan Straits , as saying late on Wednesday .","['Consultations', 'should', 'be', 'held', 'to', 'set', 'the', 'time', 'and', 'format', 'of', 'the', 'talks', ',', 'the', 'official', 'Xinhua', 'news', 'agency', 'quoted', 'Tang', 'Shubei', ',', 'executive', 'vice', 'chairman', 'of', 'the', 'Association', 'for', 'Relations', 'Across', 'the', 'Taiwan', 'Straits', ',', 'as', 'saying', 'late', 'on', 'Wednesday', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_conll,42,0
2555,My family is from Jhajjar.,"['My', 'family', 'is', 'from', 'Jhajjar.']","[0, 0, 0, 0, 0]",generated,5,0
2556,The office in Fatehabad is hiring.,"['The', 'office', 'in', 'Fatehabad', 'is', 'hiring.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2557,The route between Delhi and SIKKIM is scenic.,"['The', 'route', 'between', 'Delhi', 'and', 'SIKKIM', 'is', 'scenic.']","[0, 0, 0, 0, 0, 1, 0, 0]",generated,8,1
2558,We visited Mahesana last month.,"['We', 'visited', 'Mahesana', 'last', 'month.']","[0, 0, 1, 0, 0]",generated,5,1
2559,"The FAO 's estimate includes damage to fishing industries in Bhagalpur , Kaimur (Bhabua) , Mahisagar , Nawada and Subarnapur .","['The', 'FAO', ""'s"", 'estimate', 'includes', 'damage', 'to', 'fishing', 'industries', 'in', 'Bhagalpur', ',', 'Kaimur', '(Bhabua)', ',', 'Mahisagar', ',', 'Nawada', 'and', 'Subarnapur', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 1, 0]",enhanced,21,5
2560,Connecting Koch Bihar with Bangalore by train.,"['Connecting', 'Koch', 'Bihar', 'with', 'Bangalore', 'by', 'train.']","[0, 1, 2, 0, 0, 0, 0]",generated,7,1
2561,My family is from Y.S.R..,"['My', 'family', 'is', 'from', 'Y.S.R..']","[0, 0, 0, 0, 0]",generated,5,0
2562,Educational institutions in Subarnapur are top-rated.,"['Educational', 'institutions', 'in', 'Subarnapur', 'are', 'top-rated.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2563,The European Space Agency says it has received the first images and scientific readings from the surface of Ujjain 's moon Doda .,"['The', 'European', 'Space', 'Agency', 'says', 'it', 'has', 'received', 'the', 'first', 'images', 'and', 'scientific', 'readings', 'from', 'the', 'surface', 'of', 'Ujjain', ""'s"", 'moon', 'Doda', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",enhanced,23,2
2564,Mahendragarh district collector announced new policies.,"['Mahendragarh', 'district', 'collector', 'announced', 'new', 'policies.']","[1, 0, 0, 0, 0, 0]",generated,6,1
2565,Palakkad is known for its beautiful landscapes.,"['Palakkad', 'is', 'known', 'for', 'its', 'beautiful', 'landscapes.']","[1, 0, 0, 0, 0, 0, 0]",generated,7,1
2566,We visited Godda last month.,"['We', 'visited', 'Godda', 'last', 'month.']","[0, 0, 1, 0, 0]",generated,5,1
2567,The conference is in Panchkula.,"['The', 'conference', 'is', 'in', 'Panchkula.']","[0, 0, 0, 0, 0]",generated,5,0
2568,The conference is in Balrampur.,"['The', 'conference', 'is', 'in', 'Balrampur.']","[0, 0, 0, 0, 0]",generated,5,0
2569,Temperature in Alwar reached 45 degrees.,"['Temperature', 'in', 'Alwar', 'reached', '45', 'degrees.']","[0, 0, 1, 0, 0, 0]",generated,6,1
2570,The train from Siddipet arrived late.,"['The', 'train', 'from', 'Siddipet', 'arrived', 'late.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2571,The earthquake affected Kanpur Nagar region.,"['The', 'earthquake', 'affected', 'Kanpur', 'Nagar', 'region.']","[0, 0, 0, 1, 2, 0]",generated,6,1
2572,Educational institutions in Fatehabad are top-rated.,"['Educational', 'institutions', 'in', 'Fatehabad', 'are', 'top-rated.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2573,She works in Cachar.,"['She', 'works', 'in', 'Cachar.']","[0, 0, 0, 0]",generated,4,0
2574,FRANKFURT 1996-08-22,"['FRANKFURT', '1996-08-22']","[0, 0]",original_conll,2,0
2575,New hospital opened in Muzaffarpur.,"['New', 'hospital', 'opened', 'in', 'Muzaffarpur.']","[0, 0, 0, 0, 0]",generated,5,0
2576,My family is from Junagadh.,"['My', 'family', 'is', 'from', 'Junagadh.']","[0, 0, 0, 0, 0]",generated,5,0
2577,The conference is in Hassan.,"['The', 'conference', 'is', 'in', 'Hassan.']","[0, 0, 0, 0, 0]",generated,5,0
2578,Monsoon arrived early in Betul.,"['Monsoon', 'arrived', 'early', 'in', 'Betul.']","[0, 0, 0, 0, 0]",generated,5,0
2579,Traveling from Kiphire to Mumbai is easy.,"['Traveling', 'from', 'Kiphire', 'to', 'Mumbai', 'is', 'easy.']","[0, 0, 1, 0, 0, 0, 0]",generated,7,1
2580,My family is from Purnia.,"['My', 'family', 'is', 'from', 'Purnia.']","[0, 0, 0, 0, 0]",generated,5,0
2581,RAJASTHAN ki yatra sundar thi.,"['RAJASTHAN', 'ki', 'yatra', 'sundar', 'thi.']","[1, 0, 0, 0, 0]",generated,5,1
2582,Government officials from Supaul attended the meeting.,"['Government', 'officials', 'from', 'Supaul', 'attended', 'the', 'meeting.']","[0, 0, 0, 1, 0, 0, 0]",generated,7,1
2583,I am going to Dewas.,"['I', 'am', 'going', 'to', 'Dewas.']","[0, 0, 0, 0, 0]",generated,5,0
2584,Traditional dance of Haveri is popular.,"['Traditional', 'dance', 'of', 'Haveri', 'is', 'popular.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2585,Agriculture in Sambalpur is thriving.,"['Agriculture', 'in', 'Sambalpur', 'is', 'thriving.']","[0, 0, 1, 0, 0]",generated,5,1
2586,"In Dimapur , a Vatican spokesman deplored the attack and said he hoped it was an isolated event , and not irrationality arising from comments made by the Pope which angered some Muslims .","['In', 'Dimapur', ',', 'a', 'Vatican', 'spokesman', 'deplored', 'the', 'attack', 'and', 'said', 'he', 'hoped', 'it', 'was', 'an', 'isolated', 'event', ',', 'and', 'not', 'irrationality', 'arising', 'from', 'comments', 'made', 'by', 'the', 'Pope', 'which', 'angered', 'some', 'Muslims', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",enhanced,34,1
2587,Kathua is known for its beautiful landscapes.,"['Kathua', 'is', 'known', 'for', 'its', 'beautiful', 'landscapes.']","[1, 0, 0, 0, 0, 0, 0]",generated,7,1
2588,The JAMMU AND KASHMIR municipal corporation announced new rules.,"['The', 'JAMMU', 'AND', 'KASHMIR', 'municipal', 'corporation', 'announced', 'new', 'rules.']","[0, 1, 2, 2, 0, 0, 0, 0, 0]",generated,9,1
2589,The river flows through Dharwad.,"['The', 'river', 'flows', 'through', 'Dharwad.']","[0, 0, 0, 0, 0]",generated,5,0
2590,Educational institutions in Rajouri are top-rated.,"['Educational', 'institutions', 'in', 'Rajouri', 'are', 'top-rated.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2591,The Kargil cricket team won the match.,"['The', 'Kargil', 'cricket', 'team', 'won', 'the', 'match.']","[0, 1, 0, 0, 0, 0, 0]",generated,7,1
2592,Cultural events in Damoh attract tourists.,"['Cultural', 'events', 'in', 'Damoh', 'attract', 'tourists.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2593,Trade between Hoshangabad and Chennai increased.,"['Trade', 'between', 'Hoshangabad', 'and', 'Chennai', 'increased.']","[0, 0, 1, 0, 0, 0]",generated,6,1
2594,"The embassy official said the three men , believed to be in their 20s , were currently in Abu Dhabi .","['The', 'embassy', 'official', 'said', 'the', 'three', 'men', ',', 'believed', 'to', 'be', 'in', 'their', '20s', ',', 'were', 'currently', 'in', 'Abu', 'Dhabi', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_conll,21,0
2595,The flight to Senapati was delayed.,"['The', 'flight', 'to', 'Senapati', 'was', 'delayed.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2596,My family is from Tikamgarh.,"['My', 'family', 'is', 'from', 'Tikamgarh.']","[0, 0, 0, 0, 0]",generated,5,0
2597,"In remarks to reporters , Qureia said the two sides agreed during recent meetings to begin writing out their positions on all issues discussed during peace negotiations .","['In', 'remarks', 'to', 'reporters', ',', 'Qureia', 'said', 'the', 'two', 'sides', 'agreed', 'during', 'recent', 'meetings', 'to', 'begin', 'writing', 'out', 'their', 'positions', 'on', 'all', 'issues', 'discussed', 'during', 'peace', 'negotiations', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_hindi,28,0
2598,The river flows through Mahoba.,"['The', 'river', 'flows', 'through', 'Mahoba.']","[0, 0, 0, 0, 0]",generated,5,0
2599,Monsoon arrived early in Kachchh.,"['Monsoon', 'arrived', 'early', 'in', 'Kachchh.']","[0, 0, 0, 0, 0]",generated,5,0
2600,I was born in Parbhani.,"['I', 'was', 'born', 'in', 'Parbhani.']","[0, 0, 0, 0, 0]",generated,5,0
2601,Investment opportunities in Hailakandi are growing.,"['Investment', 'opportunities', 'in', 'Hailakandi', 'are', 'growing.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2602,Connecting Lahul Spiti with Bangalore by train.,"['Connecting', 'Lahul', 'Spiti', 'with', 'Bangalore', 'by', 'train.']","[0, 1, 2, 0, 0, 0, 0]",generated,7,1
2603,The flight to Narmada was delayed.,"['The', 'flight', 'to', 'Narmada', 'was', 'delayed.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2604,The earthquake affected Alwar region.,"['The', 'earthquake', 'affected', 'Alwar', 'region.']","[0, 0, 0, 1, 0]",generated,5,1
2605,Trade between Peddapalli and Chennai increased.,"['Trade', 'between', 'Peddapalli', 'and', 'Chennai', 'increased.']","[0, 0, 1, 0, 0, 0]",generated,6,1
2606,Food from Bhiwani is delicious.,"['Food', 'from', 'Bhiwani', 'is', 'delicious.']","[0, 0, 1, 0, 0]",generated,5,1
2607,Temperature in Purbi Singhbhum reached 45 degrees.,"['Temperature', 'in', 'Purbi', 'Singhbhum', 'reached', '45', 'degrees.']","[0, 0, 1, 2, 0, 0, 0]",generated,7,1
2608,The train from Siddharthnagar arrived late.,"['The', 'train', 'from', 'Siddharthnagar', 'arrived', 'late.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2609,Traditional dance of Thoubal is popular.,"['Traditional', 'dance', 'of', 'Thoubal', 'is', 'popular.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2610,Traditional dance of Nagaur is popular.,"['Traditional', 'dance', 'of', 'Nagaur', 'is', 'popular.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2611,"Kurukshetra 's Foreign Minister , Nobutaka Machimura , arrives Sunday in North for talks with his Chinese counterpart , Li Zhaoxing , to discuss relations between the two countries .","['Kurukshetra', ""'s"", 'Foreign', 'Minister', ',', 'Nobutaka', 'Machimura', ',', 'arrives', 'Sunday', 'in', 'North', 'for', 'talks', 'with', 'his', 'Chinese', 'counterpart', ',', 'Li', 'Zhaoxing', ',', 'to', 'discuss', 'relations', 'between', 'the', 'two', 'countries', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",enhanced,30,2
2612,Aamir Sohail 6-1-17-0,"['Aamir', 'Sohail', '6-1-17-0']","[0, 0, 0]",original_conll,3,0
2613,Ghaziabad is known for its beautiful landscapes.,"['Ghaziabad', 'is', 'known', 'for', 'its', 'beautiful', 'landscapes.']","[1, 0, 0, 0, 0, 0, 0]",generated,7,1
2614,The Amethi branch is performing well.,"['The', 'Amethi', 'branch', 'is', 'performing', 'well.']","[0, 1, 0, 0, 0, 0]",generated,6,1
2615,Connecting Mandya with Bangalore by train.,"['Connecting', 'Mandya', 'with', 'Bangalore', 'by', 'train.']","[0, 1, 0, 0, 0, 0]",generated,6,1
2616,Thousands of demonstrators have marched through London to protest the war in Iraq and demand the withdrawal of British troops from that country .,"['Thousands', 'of', 'demonstrators', 'have', 'marched', 'through', 'London', 'to', 'protest', 'the', 'war', 'in', 'Iraq', 'and', 'demand', 'the', 'withdrawal', 'of', 'British', 'troops', 'from', 'that', 'country', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_hindi,24,2
2617,The conference is in Raigarh.,"['The', 'conference', 'is', 'in', 'Raigarh.']","[0, 0, 0, 0, 0]",generated,5,0
2618,The river flows through ODISHA.,"['The', 'river', 'flows', 'through', 'ODISHA.']","[0, 0, 0, 0, 0]",generated,5,0
2619,-DOCSTART-,['-DOCSTART-'],[0],original_conll,1,0
2620,My family is from East Godavari.,"['My', 'family', 'is', 'from', 'East', 'Godavari.']","[0, 0, 0, 0, 0, 0]",generated,6,0
2621,The train from Hanumangarh arrived late.,"['The', 'train', 'from', 'Hanumangarh', 'arrived', 'late.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2622,million NEC World Series of Golf after the first round,"['million', 'NEC', 'World', 'Series', 'of', 'Golf', 'after', 'the', 'first', 'round']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_conll,10,0
2623,The festival in Kakching was amazing.,"['The', 'festival', 'in', 'Kakching', 'was', 'amazing.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2624,The Jalor cricket team won the match.,"['The', 'Jalor', 'cricket', 'team', 'won', 'the', 'match.']","[0, 1, 0, 0, 0, 0, 0]",generated,7,1
2625,Monsoon arrived early in Ribhoi.,"['Monsoon', 'arrived', 'early', 'in', 'Ribhoi.']","[0, 0, 0, 0, 0]",generated,5,0
2626,She works in Bhind.,"['She', 'works', 'in', 'Bhind.']","[0, 0, 0, 0]",generated,4,0
2627,The train from Jangaon arrived late.,"['The', 'train', 'from', 'Jangaon', 'arrived', 'late.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2628,Monsoon arrived early in Begusarai.,"['Monsoon', 'arrived', 'early', 'in', 'Begusarai.']","[0, 0, 0, 0, 0]",generated,5,0
2629,The spokesman says a formal agreement on the project will be signed in June when Indonesian President Susilo Bambang Yudhoyono is scheduled to visit Pashchimi Singhbhum .,"['The', 'spokesman', 'says', 'a', 'formal', 'agreement', 'on', 'the', 'project', 'will', 'be', 'signed', 'in', 'June', 'when', 'Indonesian', 'President', 'Susilo', 'Bambang', 'Yudhoyono', 'is', 'scheduled', 'to', 'visit', 'Pashchimi', 'Singhbhum', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]",enhanced,27,1
2630,His retirement will leave open what would have been a relatively safe seat for Republicans in the fight for Senate control in the elections .,"['His', 'retirement', 'will', 'leave', 'open', 'what', 'would', 'have', 'been', 'a', 'relatively', 'safe', 'seat', 'for', 'Republicans', 'in', 'the', 'fight', 'for', 'Senate', 'control', 'in', 'the', 'elections', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",original_hindi,25,0
2631,We traveled from Aizawl to Delhi.,"['We', 'traveled', 'from', 'Aizawl', 'to', 'Delhi.']","[0, 0, 0, 1, 0, 0]",generated,6,1
2632,Trade between Fazilka and Chennai increased.,"['Trade', 'between', 'Fazilka', 'and', 'Chennai', 'increased.']","[0, 0, 1, 0, 0, 0]",generated,6,1
